128,16,4,64,64,32,64,0.0005,1.9448585510253906,True,Completed,0.33287254485644785,logs/3DVit_e1_gmwm_sv128_6cf371a4-3f4e-498b-adda-c4240a20f41c
128,32,8,64,64,16,64,0.0005,9.60501480102539,True,Completed,0.3323194302226369,logs/3DVit_e1_gmwm_sv128_b475fb66-255d-433c-acdd-4ffa6cd9346c
128,16,16,256,128,4,256,0.0005,45.56058120727539,True,Completed,0.3314939972601438,logs/3DVit_e1_gmwm_sv128_decef959-3690-44be-9dff-067ed1c780f7
128,32,16,256,16,8,256,0.0005,66.10940933227539,True,Completed,0.33184842804544856,logs/3DVit_e1_gmwm_sv128_290b3c15-4c08-48fd-8d69-85c120b83af9
128,64,32,256,64,64,256,0.0005,329.3496437072754,True,Completed,0.3319689384416531,logs/3DVit_e1_gmwm_sv128_8fcbad43-863d-40a3-835c-895d4c683337
128,16,16,32,16,16,32,0.0005,1.2380714416503906,True,Completed,0.3708373700317583,logs/3DVit_e1_gmwm_sv128_a85221f3-8a5e-4cea-8313-75f553c3a09c
128,64,4,128,256,16,128,0.0005,132.2412452697754,True,Completed,0.33222473216684245,logs/3DVit_e1_gmwm_sv128_8a97b8b3-b604-47ff-8819-cad64a4ff17e
128,16,4,16,64,4,16,0.0005,0.3851661682128906,True,Completed,0.3593713896054971,logs/3DVit_e1_gmwm_sv128_15172bff-f5e2-4004-8eef-eb2a8bcd245b
128,16,32,64,32,16,64,0.0005,6.323764801025391,True,Completed,0.33186440326665584,logs/3DVit_e1_gmwm_sv128_01ae97d4-d000-443e-940a-5f389f0392cf
128,64,32,256,32,128,256,0.0005,325.3418312072754,True,Completed,0.33184084609935166,logs/3DVit_e1_gmwm_sv128_7e0ce2fa-e1e4-4b81-a593-850dbaf523dd
128,64,64,16,16,8,16,0.0005,16.83243179321289,True,Completed,0.3323395126744319,logs/3DVit_e1_gmwm_sv128_c726dbfc-3b25-43c5-b7a0-17df656160bc
128,32,16,16,64,4,16,0.0005,2.4081153869628906,True,Completed,0.3450329801753948,logs/3DVit_e1_gmwm_sv128_82f5e73b-0e63-4774-a0c9-ce64961f95ae
128,32,32,8,8,4,8,0.0005,1.1164283752441406,True,Completed,0.3322402560397196,logs/3DVit_e1_gmwm_sv128_4be70486-c207-4fad-8013-e2d7bc6cf9c4
128,64,8,16,128,8,16,0.0005,16.33340835571289,True,Completed,0.33231029306587434,logs/3DVit_e1_gmwm_sv128_9fcc94e5-b189-4fa8-b400-23dd05278883
128,32,4,16,64,8,16,0.0005,2.1078224182128906,True,Completed,0.3342324546293207,logs/3DVit_e1_gmwm_sv128_fde73626-34d3-4187-b5bb-934a9b06ae1c
128,64,8,8,128,4,8,0.0005,8.15427017211914,True,Completed,0.33221920069895294,logs/3DVit_e1_gmwm_sv128_734a2b7b-d885-48d7-9cdf-e9ac193cb7d5
128,16,4,64,64,8,64,0.0005,1.9448585510253906,True,Completed,0.3323472177511766,logs/3DVit_e1_gmwm_sv128_2b0e0b25-31c8-4094-a4c8-aab7dd80f7b7
128,32,32,16,8,16,16,0.0005,2.3573341369628906,True,Completed,0.3406248374989158,logs/3DVit_e1_gmwm_sv128_cd62eb23-9c7a-41bd-b2c0-11142006e817
128,16,8,64,32,4,64,0.0005,2.4624366760253906,True,Completed,0.4973413916794877,logs/3DVit_e1_gmwm_sv128_ecf0cbda-ca7f-442f-8007-c36d64eec746
128,16,8,64,128,4,64,0.0005,3.2182960510253906,True,Completed,0.3831975558086446,logs/3DVit_e1_gmwm_sv128_07970e42-a321-4bd8-a14f-bc5f55f812fa
128,32,64,128,8,8,128,0.0005,49.79202651977539,True,Completed,0.3313113474532176,logs/3DVit_e1_gmwm_sv128_91d8a4b2-cafb-410d-be88-db9571138ffe
128,32,4,64,128,16,64,0.0005,9.08743667602539,True,Completed,0.3667006249490538,logs/3DVit_e1_gmwm_sv128_467c87ca-22e6-4c39-be05-3abdf1f8d1fe
128,64,64,16,16,4,16,0.0005,16.83243179321289,True,Completed,0.3324644514604619,logs/3DVit_e1_gmwm_sv128_c9dd59e5-3bf6-4a74-87df-d564169f565a
128,32,64,128,128,16,128,0.0005,64.85062026977539,True,Completed,0.33177690325598985,logs/3DVit_e1_gmwm_sv128_f653ca18-95ca-44f6-aa75-908fc46b200e
128,8,4,256,8,4,256,0.0005,13.45926284790039,True,Completed,0.33216749798310435,logs/3DVit_e1_gmwm_sv128_ddaf67af-70fc-4726-b0e9-591a41d03329
128,32,8,128,128,32,128,0.0005,22.30374526977539,True,Completed,0.3321764798540818,logs/3DVit_e1_gmwm_sv128_a39c259e-56b3-4d99-87d1-47aed0cbb76d
128,32,8,64,16,64,64,0.0005,9.22708511352539,True,Completed,0.3325868076399753,logs/3DVit_e1_gmwm_sv128_f9f64326-196d-418c-8c43-7a30ba643da5
128,64,32,128,16,16,128,0.0005,145.4834327697754,True,Completed,0.3317815704565299,logs/3DVit_e1_gmwm_sv128_d82be827-c658-4050-9a48-3d6cac8c7162
128,32,16,8,16,4,8,0.0005,1.0763893127441406,True,Completed,0.3540190093611416,logs/3DVit_e1_gmwm_sv128_2104a956-5576-4a31-a182-5bda015e1e8e
128,8,4,128,8,4,128,0.0005,4.542270660400391,True,Completed,0.3322129751506605,logs/3DVit_e1_gmwm_sv128_7cc62cc3-6fad-448a-88fc-b5eaa6a392b4
128,32,32,32,64,32,32,0.0005,6.107212066650391,True,Completed,0.3322887526530967,logs/3DVit_e1_gmwm_sv128_dff8ddb9-10d5-47d4-8cfc-c06b7ff83763
128,16,16,64,128,4,64,0.0005,5.261264801025391,True,Completed,0.33241968249019826,logs/3DVit_e1_gmwm_sv128_f8e0e6d5-c508-4cef-ae07-99685e383e3c
128,32,64,128,64,16,128,0.0005,56.81937026977539,True,Completed,0.3304750205654847,logs/3DVit_e1_gmwm_sv128_9473f91c-765d-4d75-86e6-727b208d4385
128,64,16,16,8,16,16,0.0005,16.17911148071289,True,Completed,0.3329314036588921,logs/3DVit_e1_gmwm_sv128_814ae726-b5cb-4e15-8302-836280d07b6f
128,32,32,256,16,128,256,0.0005,99.39261245727539,True,Completed,0.33105812692328496,logs/3DVit_e1_gmwm_sv128_6ec72120-8d8c-4ed7-b8ce-d51f47508edc
128,16,32,64,128,8,64,0.0005,9.34720230102539,True,Completed,0.3315780147125845,logs/3DVit_e1_gmwm_sv128_4e0c1ba4-bd72-4e48-a5c1-6f080287e2c6
128,16,4,32,256,16,32,0.0005,1.2175636291503906,True,Completed,0.3324800921898139,logs/3DVit_e1_gmwm_sv128_f725ef69-2b12-4c13-a197-9eb14ef61384
128,16,16,64,16,32,64,0.0005,3.4975929260253906,True,Completed,0.3323479706519527,logs/3DVit_e1_gmwm_sv128_9c75f24d-08bd-4277-8945-53efaaf8af73
128,64,4,256,64,4,256,0.0005,265.8437843322754,True,Completed,0.3322363601703393,logs/3DVit_e1_gmwm_sv128_165a2dd1-e6fd-4ca8-b6e0-4a4ac358f653
128,32,4,256,8,32,256,0.0005,41.02176284790039,True,Completed,0.3324916500009988,logs/3DVit_e1_gmwm_sv128_8a2ded45-afa3-4207-90bd-6d35f61364a4
128,32,4,64,128,8,64,0.0005,9.08743667602539,True,Completed,0.33246815479115444,logs/3DVit_e1_gmwm_sv128_ae1f8c51-ca57-4b92-be05-704a22a4d89c
128,16,16,256,8,8,256,0.0005,38.04593276977539,True,Completed,0.3320253130636716,logs/3DVit_e1_gmwm_sv128_5cde0427-5701-4ac2-94be-7b88161d0657
128,16,4,32,16,8,32,0.0005,0.7414894104003906,True,Completed,0.40928232512976004,logs/3DVit_e1_gmwm_sv128_8c041734-b017-45fd-a87d-1c33ea74a7f3
128,64,32,64,32,16,64,0.0005,69.20071792602539,True,Completed,0.33217354393319076,logs/3DVit_e1_gmwm_sv128_c74991a2-167d-4bc8-abda-5e8ff3cfefaa
128,16,64,64,64,4,64,0.0005,13.48782730102539,True,Completed,0.3319029655111464,logs/3DVit_e1_gmwm_sv128_e9156ac0-ff97-4a6b-8098-1fecb9a638ce
128,64,16,64,8,16,64,0.0005,66.24856948852539,True,Completed,0.3322376357881646,logs/3DVit_e1_gmwm_sv128_5104382c-2c73-4bc4-9f35-edc79f6a2520
128,64,8,16,128,4,16,0.0005,16.33340835571289,True,Completed,0.33237403905705404,logs/3DVit_e1_gmwm_sv128_0eecab96-1c75-41d8-9251-555888ce8735
128,32,64,64,32,32,64,0.0005,18.36282730102539,True,Completed,0.3319330791893757,logs/3DVit_e1_gmwm_sv128_48f2a09e-fb84-40b7-877c-4093ac35a231
128,16,8,128,8,128,128,0.0005,6.640171051025391,True,Completed,0.332812402593462,logs/3DVit_e1_gmwm_sv128_cbf21d28-7cde-4627-810c-18f8dd29f7b5
128,64,64,8,16,8,8,0.0005,8.29440689086914,True,Completed,0.33179430310663427,logs/3DVit_e1_gmwm_sv128_71a9f7ff-a812-4d48-bc5b-576a7d616a16
128,64,4,128,16,64,128,0.0005,130.3589210510254,True,Completed,0.33235310684693486,logs/3DVit_e1_gmwm_sv128_92e4aeb9-7496-4038-8fe3-a659c97c8ae6
128,32,8,256,16,128,256,0.0005,49.46780776977539,True,Completed,0.3317937784289059,logs/3DVit_e1_gmwm_sv128_4a6c6977-03a5-4215-a945-3588cc396a43
128,16,8,128,64,32,128,0.0005,7.518589019775391,True,Completed,0.33370292108309896,logs/3DVit_e1_gmwm_sv128_f2ded040-44d3-4728-897b-53f721337662
128,32,64,64,32,64,64,0.0005,18.36282730102539,True,Completed,0.3320144763902615,logs/3DVit_e1_gmwm_sv128_701cfc28-9f89-47f2-b63f-8cc9b686a3c1
128,32,64,256,8,16,256,0.0005,163.9551124572754,True,Completed,0.33191508760577754,logs/3DVit_e1_gmwm_sv128_06579ae1-9efb-4ae8-9adb-f956556fbd6f
128,64,64,128,32,32,128,0.0005,164.7764015197754,True,Completed,0.33152774407675384,logs/3DVit_e1_gmwm_sv128_5a8cca38-1235-4b69-95ee-c608b6b8770f
128,16,8,64,8,32,64,0.0005,2.2734718322753906,True,Completed,0.47000735253095627,logs/3DVit_e1_gmwm_sv128_408b6d5f-a266-44ca-a2b4-3352020ecbb6
128,32,4,32,64,32,32,0.0005,4.282016754150391,True,Completed,0.33418391292032446,logs/3DVit_e1_gmwm_sv128_3ebe8c43-ca51-4832-9f04-6472e816acd5
128,64,64,64,16,16,64,0.0005,73.34134292602539,True,Completed,0.33195220247695323,logs/3DVit_e1_gmwm_sv128_7a9cb46d-1773-4e66-8343-20509d7bfef9
128,32,64,128,256,64,128,0.0005,80.91312026977539,True,Completed,0.33192354597543416,logs/3DVit_e1_gmwm_sv128_a2c04069-1fd4-413c-8a15-2117754dcc14
128,64,16,256,8,128,256,0.0005,289.5537452697754,True,Completed,0.3319529718474339,logs/3DVit_e1_gmwm_sv128_b219d566-7749-4c92-bdc8-4cd0a10740e7
128,64,32,256,16,64,256,0.0005,323.3379249572754,True,Completed,0.331828600089801,logs/3DVit_e1_gmwm_sv128_2dba85ce-7dfb-4519-9aa6-5d9200e0b772
128,64,8,256,256,256,256,0.0005,280.9277687072754,True,Completed,0.332001025739469,logs/3DVit_e1_gmwm_sv128_e6047980-7106-4f83-ba29-4826b2179244
128,64,4,64,8,4,64,0.0005,64.60135269165039,True,Completed,0.33241559094504286,logs/3DVit_e1_gmwm_sv128_65b09a8d-22d2-4cd0-8e34-86f8c7388047
128,32,8,128,16,32,128,0.0005,20.54690933227539,True,Completed,0.35398403319873306,logs/3DVit_e1_gmwm_sv128_5d9a0ff4-af46-4f9d-b7bd-7220592a3e26
128,16,4,16,8,16,16,0.0005,0.3287696838378906,True,Completed,0.4866459761795245,logs/3DVit_e1_gmwm_sv128_ad1cff97-f093-4793-b8b5-9b178d61b758
128,8,4,8,128,4,8,0.0005,0.21823501586914062,True,Completed,0.33252561131590286,logs/3DVit_e1_gmwm_sv128_150ac574-6dd0-4722-9732-d357fcc2805a
128,64,16,64,8,16,64,0.0005,66.24856948852539,True,Completed,0.33205314607996694,logs/3DVit_e1_gmwm_sv128_2ee27e30-6e95-490c-b7da-373fdadc58c1
128,64,4,256,256,16,256,0.0005,268.8496437072754,True,Completed,0.332275438857706,logs/3DVit_e1_gmwm_sv128_05d54332-e37a-4962-b802-19b06d326de9
128,32,4,64,128,4,64,0.0005,9.08743667602539,True,Completed,0.33243512636736816,logs/3DVit_e1_gmwm_sv128_1ee46e50-0fbd-4d89-b1a6-22e53a25105f
128,16,4,64,128,16,64,0.0005,2.1968116760253906,True,Completed,0.4873287681686251,logs/3DVit_e1_gmwm_sv128_81f0030f-b9bd-4e24-a40a-4d07019c3a1a
128,64,4,128,32,128,128,0.0005,130.4844093322754,True,Completed,0.33222694969490957,logs/3DVit_e1_gmwm_sv128_76cbaabf-99a9-400a-b3fe-9e203f4501fb
128,32,8,8,16,4,8,0.0005,1.0397682189941406,True,Completed,0.3789458286605382,logs/3DVit_e1_gmwm_sv128_9e254159-a063-4c06-b93d-2f5b2e6b7bb2
128,64,8,128,256,64,128,0.0005,136.2842140197754,True,Completed,0.332337216327065,logs/3DVit_e1_gmwm_sv128_927a398f-333d-4e89-a4af-2b9f4e75a6e8
128,16,8,256,16,64,256,0.0005,21.90530776977539,True,Completed,0.33194438250441316,logs/3DVit_e1_gmwm_sv128_48bf76b4-27c7-4e2a-b3d7-d89197ce29a4
128,64,64,32,32,32,32,0.0005,35.17068862915039,True,Completed,0.3323243393709784,logs/3DVit_e1_gmwm_sv128_6a5a5cff-d801-42c2-b5af-c1c29c0b66d7
128,64,4,32,64,4,32,0.0005,32.27518081665039,True,Completed,0.33235553652048117,logs/3DVit_e1_gmwm_sv128_ca78f2f7-a23f-48ee-a9ab-5c50712ce62f
128,64,64,128,32,4,128,0.0005,164.7764015197754,True,Completed,0.3315071032235496,logs/3DVit_e1_gmwm_sv128_21874cb0-7353-4fed-b918-81e1a4b688b7
128,16,32,16,16,4,16,0.0005,0.6991310119628906,True,Completed,0.3425551719571416,logs/3DVit_e1_gmwm_sv128_54794952-75ff-48b3-8454-f2e4f75c2705
128,64,64,64,32,8,64,0.0005,74.34915542602539,True,Completed,0.33162183863551997,logs/3DVit_e1_gmwm_sv128_07cb75d4-40ee-4ff2-9655-fef763037adf
128,64,4,128,8,16,128,0.0005,130.2961769104004,True,Completed,0.3322756408076537,logs/3DVit_e1_gmwm_sv128_64f84aac-b8eb-441e-8c08-c954bd504877
128,64,32,32,16,8,32,0.0005,33.33865737915039,True,Completed,0.3321351432486584,logs/3DVit_e1_gmwm_sv128_ae2faa39-f32b-48ae-b5a7-38eb013a6673
128,16,4,256,64,4,256,0.0005,14.33597183227539,True,Completed,0.3322668244179927,logs/3DVit_e1_gmwm_sv128_64cd8935-18f9-4424-ae5e-c54ca144017a
128,16,32,256,128,16,256,0.0005,85.85745620727539,True,Completed,0.33053724938317347,logs/3DVit_e1_gmwm_sv128_c7596758-eabd-44be-8dc8-13b0c2fd9a72
128,16,8,128,16,128,128,0.0005,6.765659332275391,True,Completed,0.3329069030128028,logs/3DVit_e1_gmwm_sv128_902f33af-a152-4c48-984e-d39fd0756e36
128,64,8,256,64,128,256,0.0005,274.9160499572754,True,Completed,0.3321377658530286,logs/3DVit_e1_gmwm_sv128_badde1ff-30e5-429d-875c-c9a1590dddf6
128,32,8,128,32,64,128,0.0005,20.79788589477539,True,Completed,0.3322133167009603,logs/3DVit_e1_gmwm_sv128_cfc6cce4-0b14-4138-bb20-df785fd9546a
128,64,16,32,128,4,32,0.0005,33.56521987915039,True,Completed,0.3323444433902441,logs/3DVit_e1_gmwm_sv128_05ccb039-4298-46c8-b87b-8a69c126644a
128,32,16,128,256,32,128,0.0005,32.39749526977539,True,Completed,0.33228025703053726,logs/3DVit_e1_gmwm_sv128_282781c8-6f0f-426b-8930-724fe696cb21
128,32,16,128,32,16,128,0.0005,25.37015151977539,True,Completed,0.331860328583341,logs/3DVit_e1_gmwm_sv128_4a315642-b365-4034-8247-a09566789eb7
128,16,8,256,8,64,256,0.0005,21.65481948852539,True,Completed,0.3796666778231921,logs/3DVit_e1_gmwm_sv128_9960f87d-65db-43e2-bd75-a1c77eda3ba5
128,32,64,16,64,16,16,0.0005,3.6092872619628906,True,Completed,0.3322903729583088,logs/3DVit_e1_gmwm_sv128_102767f7-9a27-4080-b8d7-328c9998adce
128,64,8,64,8,4,64,0.0005,65.15042495727539,True,Completed,0.3322869049091088,logs/3DVit_e1_gmwm_sv128_c5ff1899-cc76-428d-ba9b-adc4abf543e7
128,32,64,32,8,32,32,0.0005,6.415805816650391,True,Completed,0.3323426293699365,logs/3DVit_e1_gmwm_sv128_122ddc0f-2882-4ca1-9f97-5801bd957e27
128,16,8,32,128,32,32,0.0005,1.3513526916503906,True,Completed,0.4347471767350247,logs/3DVit_e1_gmwm_sv128_cab349e2-46fb-4296-8c9e-f3a778c99d6a
128,16,8,64,8,16,64,0.0005,2.2734718322753906,True,Completed,0.3519450249640566,logs/3DVit_e1_gmwm_sv128_6e7369c2-eed2-4b47-8534-d8bc5c1fc5ba
128,64,32,32,32,8,32,0.0005,33.59256362915039,True,Completed,0.332383378948036,logs/3DVit_e1_gmwm_sv128_a851a3a0-8da9-4426-8368-b480c8a389bc
128,32,16,256,64,16,256,0.0005,69.11526870727539,True,Completed,0.33226501824040156,logs/3DVit_e1_gmwm_sv128_6db82bbb-b5af-4d09-843e-7045b23ec82f
128,32,4,256,8,64,256,0.0005,41.02176284790039,True,Completed,0.3335971789140449,logs/3DVit_e1_gmwm_sv128_e1926f5e-b037-406d-aca5-bf5dd92b595d
128,32,64,8,16,8,8,0.0005,1.2961158752441406,True,Completed,0.33228940399069534,logs/3DVit_e1_gmwm_sv128_4bc2090a-369d-4ebe-a2be-a937029d1243
128,64,4,128,16,128,128,0.0005,130.3589210510254,True,Completed,0.3322449232402603,logs/3DVit_e1_gmwm_sv128_25a2a8d1-a9ac-429a-8100-da6fa47dad82
128,16,8,32,256,16,32,0.0005,1.8591651916503906,True,Completed,0.332275088680418,logs/3DVit_e1_gmwm_sv128_f2ef28d7-550d-45ee-a02d-796ee01d9777
128,64,64,256,256,256,256,0.0005,450.0215187072754,True,Completed,0.33200102064170334,logs/3DVit_e1_gmwm_sv128_e5ebc6a5-e605-4203-a65d-475765642fbc
128,64,64,256,8,8,256,0.0005,387.9004249572754,True,Completed,0.3319207904370207,logs/3DVit_e1_gmwm_sv128_e07a9e0c-0272-4b46-a5c7-c2833cbb8613
128,64,64,128,8,64,128,0.0005,161.7646827697754,True,Completed,0.3313817185790916,logs/3DVit_e1_gmwm_sv128_0eca385e-8a57-4966-bab4-0852d8937c3f
128,64,16,128,64,4,128,0.0005,138.3467140197754,True,Completed,0.332135930265251,logs/3DVit_e1_gmwm_sv128_a09de672-7cfc-4139-8b5f-9713ff39a2b8
128,64,64,256,128,8,256,0.0005,417.9590187072754,True,Completed,0.32688732053104214,logs/3DVit_e1_gmwm_sv128_bd41500f-ad05-48e2-a773-aac8a565f86d
128,16,8,128,256,64,128,0.0005,10.53030776977539,True,Completed,0.3321705601717295,logs/3DVit_e1_gmwm_sv128_6ac48bf3-1f49-46e5-89b9-e6506676cba6
128,32,8,256,16,128,256,0.0005,49.46780776977539,True,Completed,0.3322138143213173,logs/3DVit_e1_gmwm_sv128_772da3a0-dcba-43d8-b6bb-f258d3afd117
128,16,4,64,32,8,64,0.0005,1.8188819885253906,True,Completed,0.5108028160114039,logs/3DVit_e1_gmwm_sv128_fe7d3d02-4b85-4a74-b389-e5001c1ae9a3
128,32,16,32,8,16,32,0.0005,4.619907379150391,True,Completed,0.35020543478037175,logs/3DVit_e1_gmwm_sv128_e2d5dbfe-f28d-49ff-a0b9-1dc5b5ffa9be
128,16,8,32,16,4,32,0.0005,0.9070167541503906,True,Completed,0.5014225824883111,logs/3DVit_e1_gmwm_sv128_11d477d8-a425-4133-b478-80acb8163f70
128,64,8,256,8,4,256,0.0005,273.1626319885254,True,Completed,0.33196925215030965,logs/3DVit_e1_gmwm_sv128_ada1ea66-5637-429c-815c-792e3ad8fe8d
128,32,32,256,8,8,256,0.0005,98.39065933227539,True,Completed,0.3319171780818386,logs/3DVit_e1_gmwm_sv128_617ab161-d3d7-47f3-b8ee-b019fe4352dc
128,64,16,64,32,8,64,0.0005,66.62649917602539,True,Completed,0.33209451836975,logs/3DVit_e1_gmwm_sv128_1d42a396-0d3a-44d7-9d73-1154fb1b3945
128,64,16,128,64,8,128,0.0005,138.3467140197754,True,Completed,0.33237262423101227,logs/3DVit_e1_gmwm_sv128_99710d05-fc48-403a-9dc7-8dbfc8adf161
128,32,64,128,8,32,128,0.0005,49.79202651977539,True,Completed,0.3313068225979806,logs/3DVit_e1_gmwm_sv128_7ef320da-48dc-48a8-a8f7-cdfecf8b78d5
128,16,16,64,64,8,64,0.0005,4.253452301025391,True,Completed,0.35663213620060363,logs/3DVit_e1_gmwm_sv128_1e1eb4ad-fff1-45d7-b350-2adfbaa5ffe2
128,64,8,64,16,16,64,0.0005,65.21341323852539,True,Completed,0.33231147731605337,logs/3DVit_e1_gmwm_sv128_6f28da73-9158-430b-94ae-8e7f45af4322
128,64,16,32,64,8,32,0.0005,33.05740737915039,True,Completed,0.3323252012855128,logs/3DVit_e1_gmwm_sv128_b1cb2913-4285-4dd7-a9a0-57f725c2c02f
128,64,16,128,128,16,128,0.0005,140.3545265197754,True,Completed,0.3322367570117901,logs/3DVit_e1_gmwm_sv128_566f5a2d-cc04-49f8-bb85-b6ecc746bf08
128,32,4,32,256,4,32,0.0005,4.662876129150391,True,Completed,0.33239707154662984,logs/3DVit_e1_gmwm_sv128_f1bc1833-2f8a-433e-97ea-73aa9d8565f3
128,32,64,64,256,64,64,0.0005,32.47220230102539,True,Completed,0.4028404853061627,logs/3DVit_e1_gmwm_sv128_83a7da38-d32b-4e5a-81a6-36bb76a64911
128,64,8,32,32,8,32,0.0005,32.40896987915039,True,Completed,0.33236791154271667,logs/3DVit_e1_gmwm_sv128_e8898890-fe00-4341-8b85-5b6eb56590c4
128,16,4,8,16,8,8,0.0005,0.16012954711914062,True,Completed,0.48583585612083735,logs/3DVit_e1_gmwm_sv128_99c19ac5-ccdf-40b8-9764-b77c6c83c67a
128,32,8,16,32,16,16,0.0005,2.1434669494628906,True,Completed,0.35561284187592956,logs/3DVit_e1_gmwm_sv128_14c10443-0dd5-48c7-8e2a-4c9d19e9fab5
128,64,32,256,16,4,256,0.0005,323.3379249572754,True,Completed,0.33174932865720036,logs/3DVit_e1_gmwm_sv128_d5af29c9-8097-4be8-bcec-1f0abdaf27e5
128,32,8,16,8,16,16,0.0005,2.0951271057128906,True,Completed,0.4082549312397054,logs/3DVit_e1_gmwm_sv128_897f79dd-8bec-42d8-a482-2167cb123a78
128,32,8,64,32,8,64,0.0005,9.35306167602539,True,Completed,0.3337833767658785,logs/3DVit_e1_gmwm_sv128_0a76b0a2-346e-476b-8e79-8d2e976f32af
128,32,32,16,128,16,16,0.0005,3.3241310119628906,True,Completed,0.3323191004364114,logs/3DVit_e1_gmwm_sv128_141a6b06-bde5-4a94-b785-cb8c37062ceb
128,32,32,128,8,16,128,0.0005,33.00882339477539,True,Completed,0.33181050929584005,logs/3DVit_e1_gmwm_sv128_7e0e40b7-6f4f-4a6a-aa95-89d3d5420d8b
128,16,8,128,64,64,128,0.0005,7.518589019775391,True,Completed,0.4750028448669534,logs/3DVit_e1_gmwm_sv128_8e37e7d0-e392-4849-8587-f378c3e47273
128,32,32,256,32,4,256,0.0005,101.39651870727539,True,Completed,0.3320529245232281,logs/3DVit_e1_gmwm_sv128_aff57a2f-c66b-4d1e-b522-8d2831dd00e9
128,32,8,256,32,256,256,0.0005,49.96878433227539,True,Completed,0.347831077481571,logs/3DVit_e1_gmwm_sv128_09199609-b0b1-4fde-87e5-251f030b1208
128,32,8,256,256,8,256,0.0005,56.98245620727539,True,Completed,0.3322557991272524,logs/3DVit_e1_gmwm_sv128_89c88888-9900-4144-8cc9-82d53a41d1bf
128,32,4,128,128,8,128,0.0005,19.26468276977539,True,Completed,0.33214813313986136,logs/3DVit_e1_gmwm_sv128_d9f4148f-4ede-4e71-bd90-669fed6a7ec4
128,32,8,64,16,8,64,0.0005,9.22708511352539,True,Completed,0.33228302198021037,logs/3DVit_e1_gmwm_sv128_b47629b6-60ce-4b2f-b619-1c840970d738
128,16,32,128,64,32,128,0.0005,22.74124526977539,True,Completed,0.33151046578821375,logs/3DVit_e1_gmwm_sv128_6282a541-aefb-4517-9584-ffbffd556b61
